s_671	people always think right annoying	0
s_672	macie dont make psycho gf calls phone times #whore not girlfriends #notgirlfriends	0
s_673	incredible #youtube videos teachers #education #teachers caught camera #caughtoncamera	0
s_674	#miserable #proud #growing #no #where #my shame #shame sermon song guy #sermoninsongguy #nowhere	0
s_675	idiot put fridge lunch practically frozen	0
s_676	another thing anaconda dont want crazy anaconda supposed attend lectures bloody rain	0
s_677	angry face trip #face #self self ie #selfie #trip #bus	0
s_678	rage gel fx gel fx #gelfx #orly #hands #beauty #therapist	0
s_679	called house room asked dinner mom hung up	0
s_680	listening little man miss real music	0
s_681	hate people follow minute un follows	0
s_682	yea cute #gargoyles west love her	0
s_683	decided done modeling #niece #fall done #iamdone cutie pie #cutiepie	0
s_684	music spot gone want playlists back fuck #asfuck	0
s_685	cause put blood body nt mean wearing fucking costume	0
s_686	#democrats #no shows #close election	0
s_687	right stopped playing online bleeping suck buy #whydidibuythis	0
s_688	big up #electro edm maniac #edmmaniac #electronic #entertainment #repeat #reggae #robot #rave mo #tomo	0
s_689	#bird definitely touching komt ar johor bahru city centre jbcc	0
s_690	glow stick microwave not smart move #glowstick #dumb #idiot #microwave #blind #edm #rave #plur	0
s_691	darren wilson incapable committing crimes bc wears badge wilson afraid confronting men	0
s_692	internet #internet! internet again day went #awesome #gym #sauna time awesome gym rat #gymrat #frankfurt #bsn	0
s_693	karma deserted clearing up someone dog poo yesterday ive slipped fallen over more woods	0
s_694	keep up good work #womb	0
s_695	new knife party #knifeparty starts now #edm abandon ship #abandonship #dance #rave #plur	0
s_696	ve studying day two questions left kindle dies grrr #studying #hypnotherapy	0
s_697	hulks measure angry time	0
s_698	two selfish emotions playing tugofwar self pity #selfpity vs	0
s_699	november lets amarillo #metal #amarillo #texas metal show #metalshow local music #localmusic #support #boobies	0
s_700	size man measured size thing makes angry ui #byui religion class #religionclass	0
s_701	forever alone #foreveralone self ie #selfie #india #don mayank ji #mayankji #indian #boy #male bani yan #baniyan #key abse #hisabse	0
s_702	another action pic movement #dance #dancers #battle #film	0
s_703	post #postit post tefft #postittefft #release #tension	0
s_704	great documentary netflix charles bukowski #controversial #poet r lost soul #lostsoul #perfectionist #artist love hate andhate	0
s_705	radio atlantide now playing kap listen	0
s_706	guys keep changing dates #aaargh #smh	0
s_707	seem unable explain people parents live not way around pay bills live	0
s_708	self ie #selfie linds new #lindsnew escape #escape escapes escape socal #escapesocal escape allhallows eve #escapeallhallowseve #plur #edm #rave	0
s_709	not happy went asda tesco morrisons dont put books out till thursday captivated #captivatedbyyou	0
s_710	face react first person shooter commercials #halloween #quit gross #sogross #gory vomit rocio #vomitrocious	0
s_711	waited minutes bus need drive #ineedtodrive first bus shite bus #firstbusshitebus	0
s_712	im sick not disturb nothing #cry	0
s_713	power fight fight till last breath free ot #aot	0
s_714	appt #behappt dont worry happy #dontworrybehappy positive mind #positivemind	0
s_715	come earth public see pattern behaviour not judge oscar pistorius #oscarpistorius	0
s_716	another heart attack didnt even see until turned around #batman wife	0
s_717	reason hate being woman goddamned hormones	0
s_718	anything more infuriating #morning	0
s_719	hate re trying song expert suddenly everyone decides message makes fail love live live	0
s_720	feel children story recognizing expressing managing anger print abl #printabl	0
s_721	pt turns out phone bent bent wont fix free anymore phone bent	0
s_722	sorry folks not understand lack #fili more important uhm elves trailer #bofatrailer	0
s_723	yellow claw #yellowclaw #soundgarden good vibes #goodvibes sgh philly #sghphilly #hype	0
s_724	rate #irate pissed #pissedoff #gamer #gaming gamer rate gamer #irategamer pissed gamer #pissedoffgamer gamer #raging #rant	0
s_725	sriviswan twisted mind os crowd relations more important product name still tried snatch	0
s_726	#hulk #marvel age ultron #ageofultron #ultron #green green danger #greendanger #comic #comics #colors adamantium #adamantium	0
s_727	one thing disp guy fawkes night #guyfawkesnight sin torture poor animal president #wheniampresident ban shizz	0
s_728	evil act cut afghanistan foreign aid damn fucking shit fucking stop shit	0
s_729	putain mais binding isaac nique bien stp #nourrissezvousdemongwak	0
s_730	soulseedsmedia life short waste mindless	0
s_731	nonaerodynamic nflonfox wow second time ve switched away packers game game nobody cares	0
s_732	fucking mute phone fucking annoying	0
s_733	valuable words wisdom #producer #artist work crapim saving time care	0
s_734	people keep hitting bags without apologizing im gonna start hitting fist #lirr	0
s_735	want kannyeyee wooo escape take back #takemeback #kanye chain smokers #thechainsmokers much fun #tomuchfun	0
s_736	scared scared scared guy gets close lil jon comes means time turn up #turnup #friday	0
s_737	ive play one match halo released industries broken game #brokengame new trend #newtrend #halo	0
s_738	need die anger becomes bitterness jesus period #jesusperiod	0
s_739	fierce friend #furry #wolf annie #cannie #mammal #untamed #strong #growl	0
s_740	dont hate people selfish #selfish dont time #donthavetimeforthat	0
s_741	feel throwing under bus saying screw everything  #misunderstood hell earth #hellonearth	0
s_742	rare occasions escape lure #cudizone times indulge kidcudi	0
s_743	trap festa tx #trapfestatx ticket purchased ohbleep	0
s_744	dont clue ethics module ask anyone help	0
s_745	photo ill seeing friday vegas big bro cud life #cudlife udder #cudder cud #cudi #kidcudi	0
s_746	mid #exam #motivation #matric #plett #finals #beer days go	0
s_747	cbdbtweets baton rouge friday fredsbar general merriment music starts	0
s_748	looking best wi angry birds trilogy wi angry birds trilogy #wiiangrybirdstrilogy wi #wii #birds #trilogy save now #fb	0
s_749	angry birds star wars #anakin #birds #bonus #chapter #episode #reward #wars	0
s_750	talk back #bunny #popo spoon feed #spoonfeed #spoiled #tgif	0
s_751	hvoid people threaten bully considered cowards wimps never afraid dont go out social situation	0
s_752	check out rage hypercrush song never gets old #vitamin #water #edm #classic	0
s_753	small thing power make angry not indicate something size sydney harris #quote	0
s_754	seriously not going watch grand prix sunday factor watch room	0
s_755	mother nature blessing rain today sit back listen latest goodmorning ig	0
s_756	anyone think justin timberlake looks schu ester glee	0
s_757	finally made iah hours original scheduled purchased flight #americanairlines #usairways delayed flight #delayedflight	0
s_758	running takes mind everything song repeat #songonrepeat #gym swift #tswift #style	0
s_759	rage vitamin enhanced water future drink choice millennials #millennials #edm #healthy vitamin water #vitaminwater	0
s_760	sometimes really really stand family members beyond pissed #beyondpissedoff fed up #fedup	0
s_761	miss athens coffee shops much cry  hate parents #ihateparents	0
s_762	#yolo live fully #yolo #life #crazy #like follow #followme tags likes #tagsforlikes #tflers	0
s_763	stop pour house alpha itil die #alphaxitilidie go green #gogreen	0
s_764	#racism not cool people need grow up #children	0
s_765	seriously wait four hours away time next year #hurt #upset	0
s_766	forgiveness undos sins undermine love anger competes s compete love take pick forgiveness #forgiveness?	0
s_767	want destroy everything front right now	0
s_768	boo #halloween lures day #luresday last night #lastnight #hollywood #wicked hallows eve #hallowseve #celebrate club life #clublife	0
s_769	brennan nope see over	0
s_770	cause ns friend im ie #friendimie showing really erky trying take cause away	0
s_771	brunomukulumajo go being nobody cpt cards filler opponent ill here continuing totally epic	0
s_772	clapham junction station closed chance finding out information swtrains ve riot hands here	0
s_773	dog traitor islamists debate #isis #hamas turns exchange #islam #funny #amusing #lolz	0
s_774	krissibex scared shes going punch broncos losing extremely hurts	0
s_775	one actually expects seedless grapes buy seedless grapes	0
s_776	animemenow love hate hate #hope buy weathered itunes #buyweatheredonitunes #itunes black friday black friday deals sales	0
s_777	seems word minute now being nek minnit really quite ridiculous case point skinny mobile ad	0
s_778	hate thus snow outside	0
s_779	rate level jackass edness road today pull head out ass drive wrong people	0
s_780	ve come much fun well douche bag invitation good fuck #fuckyou	0
s_781	voters vote republicans blocking voter effort want people vote one	0
s_782	new tum blr app update laggy hell keeps closing itself tum blr #tumblr #fail	0
s_783	finally getting sandbox ie work suddenly freaking bluescreen appears middle two arena runs	0
s_784	stop bs uneven teams team swapping pvp great guildwars	0
s_785	ho halloween success mad hops #madhops cover fee #nocoverfee avoiding rain #avoidingtherain abbey #theabbey	0
s_786	think need hide cupboard rest week #stressed cant dealing #cantbedealingwiththis	0
s_787	want know makes angry fact scranton christmas parade before thanksgiving not right	0
s_788	#work #hungry need food #needfood dealing stupid people #dealingwithstupidpeople	0
s_789	news abramjee crime spiked wcape recently appears increased violent incidents daily	0
s_790	amazing dat alot london men year olds dont know ta spell gotta text sfill out ms dem #ouch #pain	0
s_791	im start intentionally ignoring emails sent directly supposed go lists mailboxes work tweet #worktweet	0
s_792	tell reporters not aggressively chase down moms playgrounds talk sex offenders front children	0
s_793	mehrtarar love play word frightens bird ok long witty good humoured smile	0
s_794	love see future transcripts therapy sessions children chris christie impulse control problem #impulsecontrolproblem face	0
s_795	not sure windows something going start key keeps getting pressed randomly type	0
s_796	javiswavi javier name rallying game	0
s_797	erin makes bad decisions girl #mygirl	0
s_798	im thinking heading over democratic underground #democraticunderground forum today see mood over #depressed	0
s_799	new oc please dont copy designs #anime neko boy #nekoboy #neko #kawaii #power #tail	0
s_800	put foot down take control ur amazing last laugh factor judges #xfactorjudges	0
s_801	taking break dating #dating! #gayboy #lost #emotions #smile #always #never	0
s_802	school tomorrow staying up till party hard #partyhard	0
s_803	#prince jojo #myjojo cool #toocool madjo #whysomadjo #smile look spit kow ledge	0
s_804	wet pussy cat #cat cats twitter #catsoftwitter	0
s_805	use fucking jet drop everyone shit down chimney even enjoy dinner im pissed	0
s_806	#lfc think sturridge fine want come back shambles #dissapointed #bored #confused	0
s_807	roads worst roads need monster truck cross mwerent getting redone #mumbai #aarey	0
s_808	sowheysted pet peeves #petpeeves headphone falls out during good workout set	0
s_809	omfg cant believe dad blaming sticky stuff back seats jeep #jeep  #dad	0
s_810	christmas music ringing through building november army band problems #armybandproblems	0
s_811	finally trip much nicer morning ill survive still stupid day #work truck life #trucklife	0
s_812	time spin decks #spinsomedecks! lets #party #edm	0
s_813	resist urge act complete fool #toxic beware believ	0
s_814	absolute disgusting respect towards united kingdom trying asylum #libya	0
s_815	live night glow sticks glow wands neon lights edc orlando #edcorlando self ie #selfie #edm #edc	0
s_816	already coming birthday party though	0
s_817	current mood angry #hangry #hungry	0
s_818	#disappointment jiang homes hi #jianghomeshi investigators hear woman #assault	0
s_819	klm lcy ams late put carry hold increasing chance miss train home need taxi	0
s_820	damn #beth lot pent up crippled guy escapes #twd twd family #twdfamily walkingdeadamc talking dead	0
s_821	je vends une elite manette kit play charge sky rim #skyrim fallout sacred	0
s_822	going two nk #twonk two nk team #twonkteam #edm #trap werk #twerk #plur plur nt #plurnt #rave #fun #nyc dance music #dancemusic	0
s_823	ultimate rage im rage mode dark souls via youtube tgn army #tgnarmy tuber #youtuber	0
s_824	wow key decides magically disappear backpack day need lovin life #lovinlife	0
s_825	ed ccc oooo drink drank drunk #drinkdrankdrunk edc orlando #edcorlando #sqaud	0
s_826	ug true #wow world warcraft #worldofwarcraft #humorous #ques #draenor next year #nextyear #expansion strange dead girl	0
s_827	usps not doing job week not gotten discs time cancel huh	0
s_828	many controllers plan breaking halo mcc #halomcc legendary campaiiiiiiin	0
s_829	deleting brian mcfadden deal tweets know #tweet	0
s_830	angst being public ok wk hes selfish dick hes moved	0
s_831	td #totd become someone remember ahs #allahs #mercy disobey #islam	0
s_832	dont understand people nice dover take much please nice	0
s_833	pafatsa ea sdeta #staple #face	0
s_834	arghh wanna cry not good way start day emotional #emotional	0
s_835	vun last turn der screw eh johnny vas enough	0
s_836	herring referred cream cheese devil proceeded call english muffin clamthank	0
s_837	one thing know tonight episode vampire diaries im not okay #shock emotions #alltheemotions tv #tvd	0
s_838	love figure skating more words describe	0
s_839	fucksake gonna put tenner qpr win both teams score bottled	0
s_840	want see rage vitamin water sold near send tweet #new #water	0
s_841	constructive vs destructive responses anger greatly shape argument plays out fight right #fightright	0
s_842	remix music always gets party started jock jams shit	0
s_843	top marks again arrivatw train late longer stopping cathays such substandard service wales online	0
s_844	halloween night pm #pma phim alpha #phimualpha halloween #dj #edm en rg #enrg #house #epic #party #lights	0
s_845	throwback thursday became one panda #halloween cookies art studio #cookiesartstudio #panda	0
s_846	know #edm #dj #djs #rave #edc #ultra house music #housemusic #house electro #electro	0
s_847	ma singh khurana #maansinghkhurana #careful	0
s_848	glad here later #lifesaver need vent #needtovent	0
s_849	dont know post remember nt shave	0
s_850	going two nk #twonk two nk team #twonkteam #edm #trap werk #twerk #plur plur nt #plurnt #rave #fun #nyc dance music #dancemusic #dance music #music	0
s_851	#me #mad #bad #scene #insane #drive #gearbox #glasses dc shoes #dcshoes nothing worst #nothingworstthanthis watch #watchme	0
s_852	sending dm thru worst thing created #why	0
s_853	pay attention dems more #payattentiondems!more less last nights #democrats come together #cometogether fix mess #fixthismess!	0
s_854	new old beat go out making sure right mixman mc #mixmanmc #edm #trap werk #twerk #plur plur nt #plurnt #rave #fun	0
s_855	#rt wall porn #wallporn #outfit child management parents learn deal aggressive child	0
s_856	fire alarm went wasted sum lunch teacher burnt toast	0
s_857	tonight tikis kiheis monday free cover official monday night party spot turn up #turnup access #allaccess #djbigmike	0
s_858	one those nights pouring vodka directly funnel didnt seem bad idea	0
s_859	being #people being abused good productive being angry everyone angry different story	0
s_860	still over brain dead chris smalling well game	0
s_861	#bbc #news #russian #lawmaker #vitaly milo nov #milonov same #same #sex wedding #wedding	0
s_862	one much trouble doing updates phone always messes up makes restart phone completely	0
s_863	usually write very well believe grade paper #failing #tts	0
s_864	really dont understand people need ignorance id told fuck ignored	0
s_865	uber failed lost respect min ride #outraged #overpriced lost another costumer #lostanothercostumer	0
s_866	food porn #foodporn #arizona #strawberry #vodka strom boni #stromboni electrify cooking moment #mostelectrifyincookingmoment	0
s_867	angry birds transformers now available android read more #birds #android	0
s_868	not reveal everything #halloween vs co cam #vscocam sad nu nu #sorrow #jester #death	0
s_869	help new service supposed mistake made ord never complete ted now saying wont here till help customer	0
s_870	still trying figure out myself dont know myself #shy #quiet #crazy #emotional	0
s_871	canadaalt now playing #nowplaying #bulls parade against machine listen now #music #tfb #np	0
s_872	spacekatgal saw beautiful sunrise morning reeks nefarious schemes brianna	0
s_873	generally never forget person #truth finally comes out	0
s_874	found video performance mentioned last tweet #stigma sds #dsds	0
s_875	over two hours home work hate #commuting	0
s_876	living proof awesome never rests #awesomeneverrests rockin club tonight come	0
s_877	hong kong protesters compared slaves channel news asia	0
s_878	state public transport london over last two days baffling public transport #publictransport #commuting	0
s_879	man fuck today #annoyed over #overit fuck #fuckit	0
s_880	trust worst #history teacher whole world	0
s_881	feel anger release forgive not #forgive	0
s_882	went crazy dropped hervepagez hardfest yo ready #yoready #plur edm family #edmfamily turn up #turnup #bounce #bass	0
s_883	eyes red af full #hate	0
s_884	cake tonight tables guest list bday party #bdayparty sunday fun day #sundayfunday scottsdale nights #scottsdalenights	0
s_885	announcement asking everyone transfer another luas stephen green luas leave	0
s_886	screw new devil cry killed whole story killed dante vergil screw #wtf #videogames	0
s_887	mullally jesus totally reason resident now given dcc gave greyhound monopoly	0
s_888	once again ex wife successfully pissed	0
s_889	brother parking sticker didnt #confused	0
s_890	solo solo #ansolo pier  #pierof newyork reboot #newyorkreboot tanks light show #lightshow eck #eckk #ecrc	0
s_891	days separates shaybartula pudding shots #bills sunday fun day #sundayfunday	0
s_892	single decker rush hour good going first bus fuckers	0
s_893	halieaparkinson galloway party house saturday	0
s_894	now understand everyone talktalkuk horrifically crap back home everything works	0
s_895	heck new doctor boma bardin cals work	0
s_896	goal now potentially game over team shagz concede again well quit	0
s_897	#abstracted co misiones #facebook de comision es video cart de con	0
s_898	those stupid little bastards someone threw egg window peaceful halloween #peacefulhalloween	0
s_899	inner fury wont shut hell up #ducks fight club #fightclub #marla sit fuck down #sitthefuckdown	0
s_900	wrathful #wrathful not #sin not sun set still #ephesians	0
s_901	cousin needs leave cas alone	0
s_902	saturday night pretty cray turn up self ie #selfie white girl wasted #whitegirlwasted #rave #mosh party #party	0
s_903	took ice cold shower fun	0
s_904	hahaha tried app slow motion #slowmotion slow mo #slowmo vot #votd #beagle dogs insta gram #dogsofinstagram #hungry #puppy	0
s_905	#kandi #kollektion finally up shop #rave #edm #plur #perler #beads #electro kandi kids #kandikids #edc	0
s_906	wow whole days later still nothing done fix issue #horrible customer service	0
s_907	screw im going wawa mad madden loss #madaboutamaddenloss	0
s_908	hey gyal yuh nuh hear mi seh helen keller leave mek mi watch ppl man nuh	0
s_909	anger hack via #psychology #psychotherapy #counselling	0
s_910	winona cookie dude bros call dont know yes #yesido	0
s_911	see one more photo alex target tl im going burn target ground	0
s_912	#abstracted online gaming #onlinegaming ppl #exam pro please follow #pleasefollow boost #your income promoting reverse phone	0
s_913	simondanczuk telegraph absolutely spot take article shove up tony blairs started uncontrolled immigration	0
s_914	file corrupted gonna go jump bridge now	0
s_915	play vid ja goms kill players yeah	0
s_916	#character police seek witnesses sheffield road rage incident detective seni character leader com #characterleadercom	0
s_917	didnt dante tweet circles hell #limbo #lust gluttony #gluttony #greed here sy #heresy fraud #fraud violence #violence treachery #treachery	0
s_918	treated unfairly fucking fucked upu dont wanna know angry now	0
s_919	virgin mobile bastards used such amazing customer service tesco way #tescoalltheway happened #whathappened	0
s_920	raging gym #fitness #gym	0
s_921	zomg drawing capt america driving nuts chuck canvas out window	0
s_922	fun food #funfood #food cria tivo #criativo cri vida de #criatividade #jogo #game birds #cool #semana #birds #fit	0
s_923	omg late spend minutes hunting headphones finally find run bus goes plug music dont work	0
s_924	absolutely fumming bloody vodafone #vodafone	0
s_925	smith dont work company utter incompetence #useless	0
s_926	such cool kid freshman year #freshmanyear	0
s_927	hi #impeachment #irs #benghazi taylor swift #taylorswift #treason #elections #america #ebola teapot dome scandal #teapotdomescandal #hitler #jesus #freedom #sajak	0
s_928	obama care net nutr ality gate #obamacareisnetnutralitygate die #weallgondie cot #tcot #jobs #capitalism guys thought removing something dns block #thesearetheguyswhothoughtremovingsomethingfromthednswouldblockit	0
s_929	rachspace fuck piece shit hate #ihateyou fuck #fuckyou worst year #worstyear #pfft #shitty #fucker	0
s_930	zinc shadow child chami #tchami #chicago deep haus #deephaus #dance spinnin recs #spinninrecs deep house #deephouse aragon ballroom #aragonballroom #unity	0
s_931	lescicciopaul feel monday #lunedã¬ #monday #mattina #morning #naruto	0
s_932	woke up supose sleep still thinking everyone hate awake nothing wanna sleep #wannasleep	0
s_933	soooo oo #smurfs #blue #thisishowwedo	0
s_934	im not violent aggressive person love punch olaf stupid face	0
s_935	monster mix dj hd one favorite mix time xo fkn crazy #loko nation	0
s_936	fucking hate software keyboards #keyboards	0
s_937	love started dru nj #drunj	0
s_938	thursday night #thursdaynight #sirens day early concerned #drivers #aggressive lot time always #rushing #impatient	0
s_939	computer nothing crash makes wanna throw out window	0
s_940	thanks sending code email one amex users needed one anyway goes tickets	0
s_941	ytexperts ways kick out relationship good dr alicia clark	0
s_942	#character hundreds clash idf forces day rage palestinians seemed character leader com #characterleadercom	0
s_943	sick death having life ruined barclays weeks accounts broken not penny support	0
s_944	ya already want answer question know again #busy	0
s_945	#seriousness somehow seen bad manner #badmanners affability #affability easy charm #easycharm # wit bed fellows right village #thevillage	0
s_946	queued over hour find people working	0
s_947	live moment electric daisy festival #electricdaisyfestival welcome home #welcomehome #lifestyle #edc #edco #rave	0
s_948	oh ive heard none good re not helping case meow really bring out claws want	0
s_949	ethanobama #liarno one discovered anything #some #people #are #so #that #they #will #lie #without #ceasing #ferguson	0
s_950	#helmet #motorbike #motorcycle harley davidson #harleydavidson #metal #face #smile #race	0
s_951	still soo much wish weeks instead	0
s_952	oldest sounded #loud last night #la ooga booga studios #oogaboogastudios played freight	0
s_953	sometimes helpful give strength defend myself	0
s_954	think need time cool	0
s_955	want see global trending topic phone #tt phone #iphone #twitter	0
s_956	wont terminator gets angry walmart arnold schwarzenegger #arnoldschwarzenegger #terminator walmart #walmart	0
s_957	jesus ta vendo essa zoeira jesus cristo #jesuscristo #illustration #sketchbook	0
s_958	#tbt year ago bachelor party #halloween #guns #desert #powwows sleep #nosleep	0
s_959	waited hours providencehlth not ct scan today im pissed fit whatever #fitwhatever	0
s_960	tired angry fed up face need holidays #needholidays worn out #wornout fed up #fedup #headache	0
s_961	days pardi pardi #pardipardi #durban #ballito #friends #bros good times #goodtimes new #new	0
s_962	ahhhhhh internet gotta dis stop working during trailer new blizzard game #blizzcon	0
s_963	many cooks listed minute tv sketch counts film lovejoy banacek	0
s_964	angry birds two cartoons #birds #cartoons	0
s_965	justify price difference put mine up mid booking back down today	0
s_966	bought copy ebay #ebay! comic #qaf exciting sparks sign	0
s_967	willfcampbell hell done bob builder #bbc maybe imtoo angry #maybeimtooangry	0
s_968	love bc begs ask live more #peaceful reality wo #blame	0
s_969	veganbombshell especially #hollywood #vegans love bliss lifted conscious im vegan btw im chill	0
s_970	davis running cvs uf #scvsuf	0
s_971	casually waiting bus minutes later still here	0
s_972	told eoin not bet charlie austin scoring first #uhoh qpr vm nc #qprvmnc	0
s_973	lamassubtc messages months ago ordered paid atm still waiting order paid full much longer	0
s_974	insta size #instasize #knife #mood #lotus #apart lotus apart	0
s_975	swear god frankie mark actually bottom two judy need resign not fair #strictly	0
s_976	wrong world mama love #whereisthelove #degraff #reslife	0
s_977	bros full moon party point fullmoon pa ety #fullmoonpaety #islamorada #pierres #bros party #party	0
s_978	never trust expectations cuz exams always turn out bad feel crying #feellikecrying	0
s_979	stupid traffic mess up plan	0
s_980	happy birthday jordansch miss	0
s_981	dont really adverts now using gay marriage gimmick sell shit right not marketing ploy	0
s_982	flyers used pk now subban #fuck #flyers	0
s_983	didnt wake up angered woke up difference	0
s_984	believe old man arrested florida feeding homeless man really ppl right eat	0
s_985	new beats christmas isi ill try not stand new one clittttttt	0
s_986	blizzard cs queue outland near hours now not even close logging insane warlords draenor #warlordsofdraenor	0
s_987	koi kaam na hon bhi ohhh az ab hai  #irritated	0
s_988	disappointed britishairways loyal customer years confirmed price booking system crashed price changed sydney	0
s_989	delete number phone consider yourself deleted life	0
s_990	huffingtonpost sin fall #ahesinthefall	0
s_991	dont unhealthy  control life release	0
s_992	angry gamer montages youtube made day #gaming	0
s_993	need man life oh fuck elliott wie #towie	0
s_994	employment law confusing semifictional un logical unfair nonsense revise	0
s_995	#buddha holding drinking poison expecting person die via	0
s_996	amazing article anger management theangerguru check out management beating anger #beatinganger #rt	0
s_997	try everytime pushed back down close giving up good #mood	0
s_998	man #killed road #fight nov pm et	0
s_999	nothing works not mood #notinthemood	0
s_1000	#usa #russia missed breakfast #missedmybreakfast bear steaks breakfast #nobearsteaksforbreakfast siberian fighting spirit #siberianfightingspirit	0
s_1001	throw laptop against wall trying work #tryingtodowork #internet connection issues #connectionissues	0
s_1002	self ie #look #but #actually not #not #good #morning	0
s_1003	not living new york apartment alex turner right now	0
s_1004	one call cats nolis #weekend #cannoli	0
s_1005	#funny #lol #halloween #skeleton naughty text #naughtytext insta #instano #caught #joke #humor noemishaw shaw rule	0
s_1006	sunken ferry grief captain year #sentence nov et	0
s_1007	lavender la via main thing main fucking thing try decent fucking human	0
s_1008	hate ppl dont treat way treat #irritated piss #pissoff	0
s_1009	borgo re #borgore #carnage #edm lovesick drops #ilovesickdrops	0
s_1010	not ready escape allhallows eve #escapeallhallowseve #socal #insomniac nos events center #noseventscenter esc aoe #escaoe #rave halloween #halloween	0
s_1011	additionally ucla make point deliberately shame racists become choose	0
s_1012	work real late miss gym pumped #getpumped gyms esh craving #gymseshcraving #addiction #rel	0
